payment_id,rental_id,payment_date,payment_method,amount,payment_type,status
13710,6957,2024-12-20,Cash,559.82,Rental,Completed
13711,6959,2025-04-25,Debit Card,1541.84,Deposit,Pending
13712,6959,2025-04-30,Debit Card,461.96,Rental,Failed
13713,6960,2025-12-29,Cash,1225.95,Deposit,Failed
13714,6961,2023-06-27,Cash,344.65,Deposit,Completed
13715,6961,2023-06-23,Cash,800.73,Rental,Pending
13716,6962,2025-01-06,Bank Transfer,216.47,Deposit,Completed
13717,6962,2025-01-03,Bank Transfer,169.61,Rental,Failed
13718,6963,2023-02-04,Bank Transfer,1323.35,Deposit,Failed
13719,6963,2023-02-07,Cash,682.08,Rental,Refunded
13720,6964,2023-12-14,Bank Transfer,979.78,Deposit,Failed
13721,6965,2024-11-13,Debit Card,1737.6,Deposit,Pending
13722,6965,2024-11-16,Bank Transfer,755.5,Rental,Completed
13723,6965,2024-11-13,Debit Card,802.0,Rental,Refunded
13724,6966,2023-06-27,Bank Transfer,353.63,Deposit,Failed
13725,6966,2023-07-01,Bank Transfer,139.96,Rental,Pending
13726,6966,2023-06-27,Bank Transfer,209.7,Rental,Refunded
13727,6967,2023-01-27,Cash,287.63,Deposit,Completed
13728,6968,2024-08-13,Cash,122.34,Rental,Failed
13729,6968,2024-08-13,Bank Transfer,23.77,Rental,Pending
13730,6968,2024-08-13,Cash,25.37,Rental,Completed
13731,6969,2023-12-27,Debit Card,574.62,Deposit,Refunded
13732,6970,2023-01-18,Cash,2555.49,Deposit,Pending
13733,6970,2023-01-14,Cash,2402.18,Rental,Completed
13734,6970,2023-01-17,Bank Transfer,1347.6,Rental,Pending
13735,6971,2024-08-22,Debit Card,757.49,Deposit,Pending
13736,6971,2024-08-19,Debit Card,368.46,Rental,Completed
13737,6971,2024-08-18,Bank Transfer,95.44,Rental,Pending
13738,6972,2023-12-31,Cash,1229.46,Deposit,Completed
13739,6972,2023-12-30,Credit Card,-884.08,Rental,Refunded
13740,6972,2023-12-30,Bank Transfer,1042.26,Rental,Completed
13741,6973,2025-06-14,Cash,1266.01,Deposit,Pending
13742,6973,2025-06-11,Bank Transfer,287.37,Rental,Completed
13743,6973,2025-06-11,Bank Transfer,156.29,Rental,Failed
13744,6974,2025-07-09,Cash,1171.44,Deposit,Pending
13745,6975,2024-07-02,Bank Transfer,1258.86,Deposit,Failed
13746,6975,2024-07-01,Cash,177.19,Rental,Pending
13747,6975,2024-07-02,Cash,144.56,Rental,Completed
13748,6976,2025-01-21,Debit Card,3551.12,Deposit,Completed
13749,6977,2023-01-17,Credit Card,843.35,Deposit,Refunded
13750,6977,2023-01-18,Bank Transfer,334.46,Rental,Pending
13751,6978,2024-10-27,Debit Card,3047.34,Deposit,Pending
13752,6978,2024-10-28,Bank Transfer,908.23,Rental,Failed
13753,6979,2025-05-19,Credit Card,958.34,Deposit,Refunded
13754,6979,2025-05-22,Bank Transfer,1002.21,Rental,Completed
13755,6979,2025-05-22,Credit Card,1085.32,Rental,Pending
13756,6980,2025-04-09,Credit Card,1458.46,Deposit,Completed
13757,6980,2025-04-09,Bank Transfer,369.19,Rental,Refunded
13758,6980,2025-04-06,Debit Card,472.23,Rental,Refunded
13759,6981,2025-03-15,Bank Transfer,2328.38,Deposit,Failed
13760,6981,2025-03-12,Bank Transfer,839.38,Rental,Failed
13761,6982,2024-08-08,Debit Card,10635.52,Deposit,Pending
13762,6983,2025-11-04,Cash,661.77,Deposit,Pending
13763,6985,2024-02-13,Credit Card,1508.46,Deposit,Refunded
13764,6985,2024-02-10,Bank Transfer,1346.53,Rental,Failed
13765,6986,2024-05-31,Credit Card,680.6,Deposit,Refunded
13766,6987,2025-05-21,Cash,661.29,Deposit,Pending
13767,6987,2025-05-23,Credit Card,933.32,Rental,Completed
13768,6987,2025-05-24,Bank Transfer,394.04,Rental,Failed
13769,6988,2023-04-07,Bank Transfer,2192.87,Deposit,Refunded
13770,6988,2023-04-06,Cash,1389.38,Rental,Pending
13771,6989,2023-05-03,Cash,376.96,Deposit,Failed
13772,6989,2023-04-30,Cash,154.09,Rental,Refunded
13773,6989,2023-04-30,Cash,75.78,Rental,Completed
13774,6990,2025-11-18,Debit Card,1148.99,Deposit,Failed
13775,6991,2023-03-09,Bank Transfer,351.62,Deposit,Pending
13776,6992,2025-06-07,Bank Transfer,801.66,Deposit,Completed
13777,6992,2025-06-02,Credit Card,1303.52,Rental,Pending
13778,6993,2024-10-14,Credit Card,322.94,Deposit,Pending
13779,6994,2025-01-25,Bank Transfer,1837.22,Deposit,Failed
13780,6994,2025-01-28,Cash,1800.37,Rental,Completed
13781,6995,2023-12-05,Bank Transfer,2537.86,Deposit,Refunded
13782,6996,2025-12-10,Bank Transfer,291.44,Deposit,Pending
13783,6996,2025-12-10,Credit Card,35.63,Rental,Completed
13784,6996,2025-12-07,Debit Card,69.28,Rental,Pending
13785,6997,2025-08-11,Debit Card,848.38,Deposit,Refunded
13786,6997,2025-08-12,Cash,991.25,Rental,Refunded
13787,6997,2025-08-15,Credit Card,951.18,Rental,Refunded
13788,6998,2024-10-19,Credit Card,338.2,Deposit,Refunded
13789,6998,2024-10-18,Cash,137.02,Rental,Failed
13790,6998,2024-10-17,Bank Transfer,103.65,Rental,Refunded
13791,6999,2025-03-06,Debit Card,2114.07,Deposit,Pending
13792,6999,2025-03-09,Cash,179.48,Rental,Failed
13793,6999,2025-03-04,Cash,393.74,Rental,Failed
13794,7000,2025-11-25,Bank Transfer,607.69,Deposit,Pending
13795,7000,2025-11-28,Credit Card,300.75,Rental,Failed
13796,7000,2025-11-28,Debit Card,121.85,Rental,Refunded
13797,7001,2023-03-25,Bank Transfer,341.26,Deposit,Pending
13798,7001,2023-03-23,Credit Card,586.81,Rental,Pending
13799,7002,2023-01-28,Debit Card,2415.79,Deposit,Failed
13800,7003,2025-08-28,Cash,5581.82,Deposit,Failed
13801,7004,2025-12-13,Cash,4975.69,Deposit,Refunded
13802,7004,2025-12-12,Credit Card,2547.0,Rental,Refunded
13803,7004,2025-12-17,Cash,2076.45,Rental,Failed
13804,7005,2025-02-10,Debit Card,495.31,Deposit,Pending
13805,7005,2025-02-11,Cash,872.96,Rental,Pending
13806,7006,2023-03-26,Debit Card,178.15,Deposit,Failed
13807,7006,2023-03-24,Credit Card,163.19,Rental,Pending
13808,7006,2023-03-23,Cash,42.33,Rental,Refunded
13809,7007,2025-05-20,Cash,929.5,Deposit,Failed
13810,7007,2025-05-20,Bank Transfer,847.88,Rental,Completed
13811,7007,2025-05-16,Bank Transfer,906.93,Rental,Refunded
13812,7008,2025-04-24,Bank Transfer,870.07,Deposit,Completed
13813,7008,2025-04-24,Debit Card,333.09,Rental,Pending
13814,7009,2025-01-16,Cash,1748.36,Deposit,Failed
13815,7009,2025-01-12,Credit Card,582.21,Rental,Failed
13816,7010,2024-12-24,Credit Card,1274.44,Deposit,Pending
13817,7010,2024-12-23,Debit Card,516.76,Rental,Failed
13818,7011,2024-06-06,Debit Card,1745.27,Deposit,Pending
13819,7012,2025-08-23,Credit Card,4445.85,Deposit,Pending
13820,7013,2025-09-18,Debit Card,1473.13,Deposit,Refunded
13821,7014,2024-04-18,Debit Card,598.79,Deposit,Failed
13822,7014,2024-04-15,Debit Card,358.19,Rental,Refunded
13823,7015,2023-10-10,Debit Card,826.88,Deposit,Failed
13824,7015,2023-10-09,Debit Card,618.13,Rental,Pending
13825,7016,2023-04-27,Debit Card,1813.79,Deposit,Completed
13826,7016,2023-04-29,Debit Card,1471.67,Rental,Failed
13827,7017,2024-01-18,Bank Transfer,1272.85,Deposit,Refunded
13828,7018,2023-12-05,Bank Transfer,3267.2,Deposit,Pending
13829,7018,2023-12-07,Bank Transfer,7294.14,Rental,Refunded
13830,7019,2024-10-20,Bank Transfer,3003.02,Deposit,Failed
13831,7019,2024-10-18,Debit Card,0.0,Rental,Refunded
13832,7020,2023-05-26,Cash,1444.48,Deposit,Refunded
13833,7020,2023-05-26,Cash,1599.8,Rental,Pending
13834,7021,2025-08-27,Cash,2461.66,Deposit,Failed
13835,7022,2023-02-27,Credit Card,1051.22,Rental,Refunded
13836,7022,2023-03-01,Cash,1597.43,Rental,Failed
13837,7023,2024-09-10,Bank Transfer,4871.02,Deposit,Completed
13838,7024,2024-03-04,Debit Card,1433.18,Deposit,Failed
13839,7024,2024-03-05,Debit Card,870.15,Rental,Completed
13840,7025,2025-04-12,Bank Transfer,1514.88,Deposit,Completed
13841,7025,2025-04-13,Credit Card,852.35,Rental,Completed
13842,7025,2025-04-14,Credit Card,261.98,Rental,Pending
13843,7026,2025-10-01,Debit Card,668.72,Deposit,Failed
13844,7026,2025-09-30,Credit Card,280.47,Rental,Completed
13845,7026,2025-10-01,Credit Card,74.49,Rental,Pending
13846,7027,2024-12-14,Credit Card,1418.07,Deposit,Refunded
13847,7027,2024-12-12,Cash,420.3,Rental,Failed
13848,7028,2025-09-19,Debit Card,289.09,Deposit,Completed
13849,7028,2025-09-20,Credit Card,160.97,Rental,Completed
13850,7028,2025-09-18,Debit Card,87.57,Rental,Failed
13851,7030,2025-01-10,Debit Card,3615.96,Deposit,Failed
13852,7031,2025-11-16,Debit Card,1590.04,Deposit,Pending
13853,7031,2025-11-17,Debit Card,1609.02,Rental,Failed
13854,7031,2025-11-14,Debit Card,1117.97,Rental,Pending
13855,7032,2025-09-21,Cash,621.89,Deposit,Failed
13856,7032,2025-09-24,Debit Card,383.82,Rental,Pending
13857,7033,2025-08-05,Bank Transfer,1292.88,Deposit,Pending
13858,7033,2025-08-07,Debit Card,242.35,Rental,Failed
13859,7033,2025-08-09,Cash,536.13,Rental,Refunded
13860,7034,2023-10-11,Credit Card,858.8,Rental,Completed
13861,7034,2023-10-12,Bank Transfer,1464.34,Rental,Pending
13862,7035,2023-02-23,Bank Transfer,2751.54,Deposit,Completed
13863,7036,2024-03-02,Debit Card,1202.52,Deposit,Failed
13864,7036,2024-03-06,Debit Card,426.27,Rental,Failed
13865,7036,2024-03-05,Bank Transfer,944.29,Rental,Failed
13866,7037,2025-03-04,Bank Transfer,791.15,Deposit,Refunded
13867,7037,2025-03-07,Cash,392.12,Rental,Pending
13868,7037,2025-03-06,Debit Card,308.76,Rental,Pending
13869,7038,2024-04-22,Cash,5082.36,Deposit,Pending
13870,7038,2024-04-17,Debit Card,1346.52,Rental,Pending
13871,7038,2024-04-20,Bank Transfer,1815.97,Rental,Failed
13872,7039,2023-12-24,Cash,2945.78,Deposit,Refunded
13873,7041,2023-06-08,Credit Card,2753.35,Deposit,Completed
13874,7042,2023-03-21,Debit Card,8374.58,Deposit,Refunded
13875,7043,2025-07-18,Cash,3748.91,Deposit,Pending
13876,7044,2025-01-24,Bank Transfer,1420.18,Deposit,Failed
13877,7044,2025-01-22,Credit Card,2905.92,Rental,Failed
13878,7045,2023-07-24,Credit Card,265.48,Deposit,Pending
13879,7045,2023-07-29,Bank Transfer,105.54,Rental,Completed
13880,7046,2023-01-24,Debit Card,747.05,Deposit,Failed
13881,7046,2023-01-26,Cash,193.06,Rental,Failed
13882,7047,2025-12-24,Debit Card,5660.8,Deposit,Refunded
13883,7048,2023-09-18,Bank Transfer,1848.94,Deposit,Failed
13884,7048,2023-09-16,Bank Transfer,447.27,Rental,Pending
13885,7048,2023-09-15,Credit Card,133.8,Rental,Completed
13886,7049,2025-12-05,Credit Card,4204.89,Deposit,Pending
13887,7049,2025-12-09,Credit Card,2005.55,Rental,Refunded
13888,7050,2025-05-26,Cash,5445.26,Deposit,Completed
13889,7051,2024-12-08,Cash,921.56,Deposit,Failed
13890,7051,2024-12-04,Bank Transfer,194.12,Rental,Pending
13891,7051,2024-12-08,Debit Card,89.34,Rental,Failed
13892,7052,2023-10-16,Debit Card,1693.55,Deposit,Pending
13893,7052,2023-10-13,Bank Transfer,822.43,Rental,Completed
13894,7052,2023-10-15,Credit Card,-1501.96,Rental,Failed
13895,7053,2023-08-28,Bank Transfer,3704.84,Deposit,Completed
13896,7053,2023-08-28,Bank Transfer,1271.03,Rental,Completed
13897,7053,2023-08-27,Debit Card,2959.21,Rental,Failed
13898,7054,2025-01-21,Debit Card,4139.54,Deposit,Completed
13899,7054,2025-01-18,Bank Transfer,4853.8,Rental,Failed
13900,7055,2025-07-20,Bank Transfer,4786.56,Deposit,Pending
13901,7055,2025-07-16,Credit Card,6158.44,Rental,Failed
13902,7056,2023-02-26,Cash,673.99,Deposit,Refunded
13903,7056,2023-02-26,Bank Transfer,349.3,Rental,Completed
13904,7056,2023-02-24,Credit Card,197.09,Rental,Refunded
13905,7057,2024-07-31,Debit Card,1402.83,Deposit,Pending
13906,7057,2024-07-27,Debit Card,262.34,Rental,Completed
13907,7057,2024-07-31,Credit Card,134.78,Rental,Failed
13908,7058,2024-07-07,Bank Transfer,4986.52,Deposit,Refunded
13909,7059,2024-06-10,Debit Card,1366.34,Deposit,Failed
13910,7059,2024-06-11,Cash,561.03,Rental,Refunded
13911,7059,2024-06-14,Debit Card,326.06,Rental,Refunded
13912,7060,2023-06-11,Bank Transfer,-2626.97,Rental,Failed
13913,7061,2024-05-30,Debit Card,553.18,Deposit,Refunded
13914,7061,2024-05-26,Debit Card,440.25,Rental,Pending
13915,7062,2023-08-13,Debit Card,1428.75,Deposit,Refunded
13916,7062,2023-08-13,Bank Transfer,751.33,Rental,Refunded
13917,7063,2025-02-11,Credit Card,3347.35,Deposit,Completed
13918,7063,2025-02-13,Bank Transfer,1124.68,Rental,Pending
13919,7064,2024-05-19,Bank Transfer,964.0,Deposit,Failed
13920,7065,2025-05-18,Cash,309.35,Deposit,Completed
13921,7065,2025-05-20,Bank Transfer,682.41,Rental,Pending
13922,7066,2023-12-21,Debit Card,3116.53,Deposit,Refunded
13923,7066,2023-12-17,Bank Transfer,4018.78,Rental,Refunded
13924,7066,2023-12-21,Credit Card,1744.19,Rental,Refunded
13925,7067,2023-06-29,Credit Card,3283.43,Deposit,Failed
13926,7069,2025-11-28,Debit Card,5284.4,Deposit,Pending
13927,7070,2024-11-17,Credit Card,7466.52,Deposit,Refunded
13928,7070,2024-11-18,Cash,-3247.23,Rental,Failed
13929,7071,2024-06-30,Cash,3666.41,Deposit,Completed
13930,7072,2025-07-25,Credit Card,606.82,Deposit,Refunded
13931,7072,2025-07-25,Debit Card,553.32,Rental,Refunded
13932,7073,2025-02-06,Bank Transfer,596.23,Deposit,Failed
13933,7074,2024-06-13,Credit Card,653.25,Rental,Refunded
13934,7074,2024-06-11,Bank Transfer,309.6,Rental,Completed
13935,7074,2024-06-10,Debit Card,673.67,Rental,Completed
13936,7075,2025-03-21,Debit Card,5748.04,Deposit,Pending
13937,7076,2025-11-15,Cash,2950.0,Deposit,Completed
13938,7076,2025-11-14,Debit Card,1831.69,Rental,Failed
13939,7076,2025-11-19,Bank Transfer,2522.07,Rental,Pending
13940,7077,2023-11-11,Credit Card,4369.36,Deposit,Completed
13941,7077,2023-11-07,Cash,5840.98,Rental,Pending
13942,7078,2025-10-25,Bank Transfer,864.92,Deposit,Refunded
13943,7078,2025-10-27,Bank Transfer,518.49,Rental,Pending
13944,7079,2024-06-28,Bank Transfer,1444.43,Deposit,Failed
13945,7079,2024-06-26,Cash,1127.97,Rental,Pending
13946,7079,2024-06-24,Bank Transfer,515.06,Rental,Refunded
13947,7080,2024-04-25,Cash,1771.42,Deposit,Completed
13948,7080,2024-04-24,Bank Transfer,1295.32,Rental,Refunded
13949,7081,2024-04-30,Debit Card,803.03,Deposit,Refunded
13950,7081,2024-04-26,Bank Transfer,1111.25,Rental,Failed
13951,7082,2025-10-04,Debit Card,2404.79,Deposit,Refunded
13952,7082,2025-10-08,Bank Transfer,3780.13,Rental,Completed
13953,7083,2025-03-24,Bank Transfer,5622.51,Deposit,Failed
13954,7083,2025-03-20,Debit Card,2166.87,Rental,Completed
13955,7083,2025-03-25,Cash,1816.29,Rental,Failed
13956,7084,2023-08-29,Debit Card,705.13,Deposit,Completed
13957,7085,2025-08-11,Cash,7626.63,Deposit,Failed
13958,7085,2025-08-11,Bank Transfer,2865.25,Rental,Pending
13959,7086,2024-11-10,Bank Transfer,884.38,Rental,Pending
13960,7086,2024-11-09,Bank Transfer,581.34,Rental,Failed
13961,7086,2024-11-13,Debit Card,317.96,Rental,Failed
13962,7087,2024-12-02,Debit Card,618.64,Rental,Failed
13963,7087,2024-11-27,Bank Transfer,615.94,Rental,Refunded
13964,7087,2024-12-02,Cash,446.34,Rental,Failed
13965,7088,2025-12-14,Cash,1902.9,Deposit,Completed
13966,7088,2025-12-15,Credit Card,219.59,Rental,Pending
13967,7088,2025-12-17,Credit Card,465.69,Rental,Completed
13968,7090,2025-07-25,Credit Card,1037.34,Deposit,Pending
13969,7090,2025-07-30,Bank Transfer,203.72,Rental,Failed
13970,7090,2025-07-27,Credit Card,447.48,Rental,Pending
13971,7091,2025-06-16,Debit Card,915.75,Deposit,Pending
13972,7091,2025-06-17,Cash,1973.9,Rental,Pending
13973,7092,2023-05-27,Cash,2232.47,Deposit,Failed
13974,7092,2023-05-26,Debit Card,826.42,Rental,Refunded
13975,7093,2023-09-07,Cash,1812.39,Deposit,Completed
13976,7093,2023-09-08,Bank Transfer,2055.25,Rental,Refunded
13977,7094,2023-06-16,Bank Transfer,7707.42,Deposit,Failed
13978,7094,2023-06-19,Bank Transfer,2496.39,Rental,Completed
13979,7095,2025-06-30,Credit Card,2015.49,Deposit,Pending
13980,7096,2023-08-26,Credit Card,6163.32,Deposit,Pending
13981,7097,2023-08-13,Debit Card,204.64,Deposit,Pending
13982,7097,2023-08-13,Credit Card,51.69,Rental,Completed
13983,7097,2023-08-14,Debit Card,95.67,Rental,Completed
13984,7098,2024-12-02,Credit Card,900.9,Deposit,Pending
13985,7098,2024-11-28,Credit Card,1378.4,Rental,Failed
13986,7099,2024-04-08,Credit Card,9403.97,Deposit,Completed
13987,7100,2024-11-28,Cash,1834.06,Deposit,Completed
13988,7100,2024-11-25,Bank Transfer,2084.87,Rental,Failed
13989,7100,2024-11-28,Credit Card,1403.87,Rental,Refunded
13990,7101,2024-12-09,Cash,1854.51,Deposit,Failed
13991,7101,2024-12-08,Cash,1673.61,Rental,Completed
13992,7102,2023-01-13,Credit Card,784.77,Deposit,Completed
13993,7103,2025-07-22,Bank Transfer,188.48,Rental,Failed
13994,7103,2025-07-18,Debit Card,165.08,Rental,Refunded
13995,7103,2025-07-20,Bank Transfer,167.78,Rental,Failed
13996,7104,2024-02-12,Cash,577.23,Deposit,Failed
13997,7105,2024-04-22,Credit Card,508.11,Deposit,Refunded
13998,7105,2024-04-21,Cash,668.63,Rental,Pending
13999,7106,2023-08-12,Cash,1374.48,Deposit,Completed
14000,7107,2025-11-06,Cash,313.49,Deposit,Refunded
14001,7107,2025-11-09,Bank Transfer,606.55,Rental,Failed
14002,7108,2025-08-15,Cash,3055.77,Deposit,Refunded
14003,7109,2025-06-06,Credit Card,1341.82,Deposit,Pending
14004,7109,2025-06-06,Cash,2579.42,Rental,Pending
14005,7110,2025-10-20,Debit Card,1593.39,Deposit,Refunded
14006,7110,2025-10-21,Cash,1610.6,Rental,Completed
14007,7110,2025-10-19,Bank Transfer,1008.02,Rental,Failed
14008,7111,2024-02-05,Bank Transfer,777.1,Deposit,Completed
14009,7111,2024-02-08,Bank Transfer,406.72,Rental,Completed
14010,7111,2024-02-05,Cash,639.12,Rental,Completed
14011,7112,2023-01-30,Credit Card,1208.34,Deposit,Refunded
14012,7112,2023-01-26,Bank Transfer,1562.89,Rental,Failed
14013,7113,2024-08-10,Debit Card,2557.28,Deposit,Completed
14014,7113,2024-08-11,Cash,757.83,Rental,Failed
14015,7114,2024-04-21,Credit Card,1906.08,Deposit,Completed
14016,7115,2023-10-24,Cash,5746.63,Deposit,Refunded
14017,7116,2024-08-27,Bank Transfer,148.63,Deposit,Pending
14018,7116,2024-08-31,Debit Card,51.07,Rental,Pending
14019,7117,2023-04-21,Credit Card,2618.02,Deposit,Pending
14020,7118,2024-10-11,Cash,2040.29,Deposit,Refunded
14021,7118,2024-10-11,Bank Transfer,864.91,Rental,Completed
14022,7119,2025-04-15,Cash,689.88,Deposit,Refunded
14023,7119,2025-04-16,Debit Card,-669.94,Rental,Pending
14024,7120,2024-06-22,Debit Card,912.65,Deposit,Refunded
14025,7120,2024-06-19,Debit Card,535.34,Rental,Failed
14026,7121,2023-02-23,Credit Card,411.1,Deposit,Pending
14027,7121,2023-02-25,Bank Transfer,53.94,Rental,Failed
14028,7121,2023-02-27,Cash,55.24,Rental,Completed
14029,7122,2024-08-26,Credit Card,1544.65,Deposit,Refunded
14030,7122,2024-08-25,Credit Card,1555.67,Rental,Failed
14031,7123,2024-01-09,Bank Transfer,6590.27,Deposit,Failed
14032,7124,2025-09-22,Debit Card,392.85,Deposit,Pending
14033,7124,2025-09-25,Cash,623.87,Rental,Pending
14034,7125,2025-02-02,Bank Transfer,114.78,Rental,Pending
14035,7125,2025-02-04,Bank Transfer,128.32,Rental,Refunded
14036,7125,2025-02-04,Debit Card,133.47,Rental,Completed
14037,7126,2023-11-28,Cash,1669.48,Deposit,Failed
14038,7126,2023-11-30,Cash,1462.77,Rental,Pending
14039,7127,2025-03-28,Cash,5489.88,Deposit,Completed
14040,7127,2025-03-24,Bank Transfer,4775.42,Rental,Completed
14041,7128,2023-12-26,Debit Card,1684.1,Deposit,Failed
14042,7128,2023-12-23,Debit Card,685.51,Rental,Pending
14043,7128,2023-12-26,Cash,827.85,Rental,Failed
14044,7129,2025-09-23,Credit Card,4047.58,Deposit,Failed
14045,7130,2024-06-05,Credit Card,1222.16,Deposit,Pending
14046,7131,2024-05-07,Credit Card,2789.27,Deposit,Completed
14047,7132,2025-05-29,Credit Card,629.87,Deposit,Refunded
14048,7132,2025-05-26,Bank Transfer,397.04,Rental,Pending
14049,7132,2025-05-25,Debit Card,178.51,Rental,Pending
14050,7133,2023-09-13,Bank Transfer,1776.24,Deposit,Pending
14051,7134,2025-10-01,Credit Card,870.68,Deposit,Refunded
14052,7135,2024-03-24,Bank Transfer,3664.29,Deposit,Completed
14053,7135,2024-03-22,Cash,1035.67,Rental,Completed
14054,7135,2024-03-22,Cash,1000.3,Rental,Completed
14055,7136,2023-04-17,Debit Card,3883.68,Deposit,Completed
14056,7136,2023-04-16,Cash,1103.7,Rental,Pending
14057,7136,2023-04-18,Debit Card,1249.53,Rental,Pending
14058,7137,2025-06-19,Bank Transfer,3407.74,Deposit,Failed
14059,7137,2025-06-19,Credit Card,917.54,Rental,Refunded
14060,7137,2025-06-21,Cash,1268.94,Rental,Completed
14061,7138,2025-08-06,Cash,4461.32,Deposit,Refunded
14062,7139,2024-09-30,Debit Card,3162.65,Deposit,Pending
14063,7139,2024-09-30,Debit Card,1238.66,Rental,Refunded
14064,7139,2024-10-01,Bank Transfer,1001.71,Rental,Failed
14065,7140,2023-01-19,Bank Transfer,674.42,Deposit,Refunded
14066,7140,2023-01-16,Debit Card,217.04,Rental,Pending
14067,7140,2023-01-17,Debit Card,166.4,Rental,Completed
14068,7141,2025-01-14,Debit Card,893.17,Deposit,Refunded
14069,7142,2023-05-12,Credit Card,372.83,Deposit,Completed
14070,7142,2023-05-07,Cash,434.18,Rental,Failed
14071,7143,2024-08-22,Bank Transfer,2365.45,Deposit,Pending
14072,7144,2024-06-05,Credit Card,2747.19,Deposit,Failed
14073,7144,2024-06-05,Bank Transfer,584.23,Rental,Refunded
14074,7144,2024-06-02,Cash,-224.04,Rental,Completed
14075,7145,2023-09-04,Credit Card,412.06,Deposit,Refunded
14076,7145,2023-09-03,Bank Transfer,529.68,Rental,Failed
14077,7146,2023-01-19,Credit Card,3176.68,Deposit,Pending
14078,7147,2023-12-15,Credit Card,489.2,Deposit,Pending
14079,7147,2023-12-13,Credit Card,607.65,Rental,Pending
14080,7147,2023-12-12,Credit Card,250.82,Rental,Completed
14081,7148,2025-10-03,Cash,1644.07,Deposit,Pending
14082,7149,2025-02-22,Bank Transfer,823.69,Deposit,Pending
