rental_id,car_id,customer_id,employee_id,tariff_id,pickup_location_id,return_location_id,rental_date,scheduled_return_date,actual_return_date,rental_days,km_driven,additional_km,base_cost,additional_km_cost,total_cost,deposit_amount,deposit_returned,status,notes
9669,77,5630,33,3,11,13,2025-06-20,2025-06-22,2025-06-23,2,486,0,223.06,0.0,223.06,607.82,406.56,Completed,No issues
9670,35,2157,34,5,1,2,2024-09-17,2024-10-05,2024-10-04,18,5243,0,5457.6,0.0,5457.6,2019.21,1987.62,Cancelled,No issues
9671,45,7172,58,3,4,1,2025-07-03,2025-07-10,2025-07-12,7,855,0,780.71,0.0,780.71,543.34,469.79,Completed,
9672,65,4859,35,4,10,1,2025-01-08,2025-01-18,2025-01-18,10,769,0,1766.2,0.0,1766.2,1145.66,1082.42,No-show,No issues
9673,98,972,2,4,12,7,2023-08-13,2023-08-16,2023-08-15,3,787,0,529.86,0.0,529.86,915.54,864.87,No-show,Early return
9674,115,4433,65,5,2,1,2024-03-26,2024-04-10,2024-04-08,15,263,0,4548.0,0.0,4548.0,2056.22,1947.38,Completed,No issues
9675,73,176,1,4,5,7,2024-09-24,2024-10-15,2024-10-13,21,162,0,3709.02,0.0,3709.02,1252.36,1192.96,Cancelled,
9676,69,3547,16,5,11,6,2025-10-09,2025-10-23,2025-10-23,14,2066,0,4244.8,0.0,4244.8,1890.7,1394.19,No-show,Minor scratch
9677,10,3717,60,4,8,1,2025-01-24,2025-02-03,2025-02-03,10,135,0,1766.2,0.0,1766.2,970.1,802.32,Active,Car dirty
9678,34,4300,2,1,8,13,2023-11-17,2023-11-26,2023-11-27,9,1891,91,315.09,63.7,378.79,202.88,165.18,Completed,
9679,58,4932,68,3,11,3,2025-09-10,2025-09-23,2025-09-23,13,963,0,1449.89,0.0,1449.89,719.87,715.41,Cancelled,Late return
9680,24,4699,52,5,8,6,2024-05-18,2024-05-19,2024-05-21,1,279,0,303.2,0.0,303.2,1467.94,1187.12,Active,
9681,93,1800,63,2,8,7,2025-03-12,2025-03-16,2025-03-17,4,85,0,346.24,0.0,346.24,405.29,350.72,Completed,
9682,9,1340,38,5,5,11,2023-08-16,2023-08-25,2023-08-25,9,2071,0,2728.8,0.0,2728.8,1841.1,1758.05,No-show,Early return
9683,93,4031,47,2,1,11,2024-12-08,2024-12-11,2024-12-14,3,60,0,259.68,0.0,259.68,319.02,281.66,Active,No issues
9684,88,69,60,4,13,10,2023-04-15,2023-05-05,2023-05-03,20,3370,0,3532.4,0.0,3532.4,933.52,790.9,Active,Car dirty
9685,24,5995,51,3,1,6,2024-08-16,2024-08-23,2024-08-26,7,1948,0,780.71,0.0,780.71,559.84,468.41,Cancelled,Minor scratch
9686,33,980,14,5,2,1,2023-11-10,2023-11-18,2023-11-19,8,1979,0,2425.6,0.0,2425.6,2019.74,1984.45,Completed,No issues
9687,83,4313,43,4,6,13,2025-12-04,2026-01-03,2026-01-06,30,184,0,5298.6,0.0,5298.6,1081.72,687.62,Cancelled,Minor scratch
9688,117,1323,52,3,6,9,2024-06-25,2024-07-14,2024-07-12,19,1083,0,2119.07,0.0,2119.07,492.72,414.12,Active,Car dirty
9689,74,3759,40,1,5,2,2023-05-09,2023-05-22,2023-05-24,13,74,0,455.13,0.0,455.13,169.55,159.15,Cancelled,Car dirty
9690,105,3259,12,3,11,11,2025-04-12,2025-05-06,2025-05-09,24,721,0,2676.72,0.0,2676.72,547.21,462.88,No-show,Car dirty
9691,89,864,73,3,5,10,2025-04-16,2025-04-17,2025-04-20,1,94,0,111.53,0.0,111.53,704.82,607.94,Active,Late return
9692,15,5044,21,3,9,6,2024-01-27,2024-02-09,2024-02-08,13,2858,0,1449.89,0.0,1449.89,572.63,473.7,Cancelled,
9693,104,5602,64,4,13,15,2025-03-10,2025-03-30,2025-03-29,20,3589,0,3532.4,0.0,3532.4,1220.59,1143.52,Active,Early return
9694,37,1288,55,5,15,14,2024-07-02,2024-07-30,2024-07-28,28,7776,0,8489.6,0.0,8489.6,1373.66,1324.38,No-show,Minor scratch
9695,36,4627,57,1,6,6,2025-10-22,2025-11-16,2025-11-15,25,6673,1673,875.25,1171.1,2046.35,206.48,187.78,Cancelled,No issues
9696,30,364,23,3,14,13,2023-09-02,2023-09-25,2023-09-27,23,3118,0,2565.19,0.0,2565.19,627.39,570.33,No-show,Late return
9697,55,4881,41,5,7,9,2025-07-28,2025-08-27,2025-08-26,30,5336,0,9096.0,0.0,9096.0,1922.76,1653.85,Cancelled,No issues
9698,85,7727,34,4,3,5,2024-10-02,2024-10-06,2024-10-04,4,451,0,706.48,0.0,706.48,1060.85,873.46,Completed,Early return
9699,44,5575,12,2,5,12,2025-03-02,2025-03-12,2025-03-10,10,1149,0,865.6,0.0,865.6,406.54,330.49,Cancelled,Early return
9700,69,1321,14,1,2,5,2024-04-11,2024-05-01,2024-04-29,20,3263,0,700.2,0.0,700.2,201.73,175.34,No-show,Late return
9701,38,6131,80,2,11,9,2023-08-01,2023-08-02,2023-08-05,1,179,0,86.56,0.0,86.56,472.7,421.84,Active,Early return
9702,18,523,2,3,4,3,2025-02-22,2025-03-13,2025-03-13,19,609,0,2119.07,0.0,-2119.07,673.93,623.29,Completed,Early return
9703,49,4515,38,1,1,12,2025-09-19,2025-09-30,2025-10-03,11,2194,0,385.11,0.0,385.11,203.28,162.28,Cancelled,Car dirty
9704,61,7871,63,1,11,10,2023-02-18,2023-02-27,2023-02-28,9,1582,0,315.09,0.0,315.09,174.5,173.66,No-show,Early return
9705,19,5848,18,3,7,9,2023-10-11,2023-10-28,2023-10-28,17,3390,0,1896.01,0.0,1896.01,616.6,499.05,Active,
9706,51,7066,54,2,8,14,2024-11-11,2024-11-12,2024-11-13,1,248,0,86.56,0.0,-86.56,413.31,339.68,Cancelled,
9707,12,7619,36,5,8,11,2025-07-26,2025-07-30,2025-07-29,4,866,0,1212.8,0.0,1212.8,1429.18,1424.42,Active,No issues
9708,78,7820,14,1,4,5,2023-11-14,2023-11-22,2023-11-25,8,614,0,280.08,0.0,280.08,195.86,170.33,Cancelled,Minor scratch
9709,41,714,13,4,7,5,2025-08-13,2025-09-02,2025-09-05,20,5570,0,3532.4,0.0,3532.4,1094.66,903.13,Cancelled,Car dirty
9710,110,6471,34,2,13,14,2024-11-26,2024-11-28,2024-12-01,2,485,0,173.12,0.0,173.12,383.93,372.02,Active,Late return
9711,113,6440,40,3,1,2,2024-06-12,2024-07-08,2024-07-11,26,6889,0,2899.78,0.0,2899.78,518.64,465.73,No-show,Late return
9712,65,7033,13,3,13,3,2025-07-01,2025-07-17,2025-07-16,16,606,0,1784.48,0.0,1784.48,710.49,614.55,No-show,Early return
9713,100,5273,74,5,14,14,2024-02-27,2024-03-19,2024-03-17,21,2593,0,6367.2,0.0,6367.2,2016.33,1890.5,Cancelled,Late return
9714,35,3983,24,3,1,4,2023-03-18,2023-03-23,2023-03-25,5,941,0,557.65,0.0,557.65,659.17,637.71,Cancelled,Late return
9715,58,4267,39,2,5,13,2025-03-20,2025-04-04,2025-04-07,15,4289,0,1298.4,0.0,1298.4,468.79,353.04,No-show,Late return
9716,21,4258,61,4,3,8,2025-04-09,2025-05-01,2025-05-03,22,4186,0,3885.64,0.0,3885.64,1041.2,934.38,No-show,Minor scratch
9717,38,1534,9,5,10,8,2025-09-24,2025-10-08,2025-10-07,14,3222,0,4244.8,0.0,4244.8,2014.59,1915.98,Cancelled,
9718,74,3857,36,5,4,7,2025-03-23,2025-03-29,2025-03-29,6,1625,0,1819.2,0.0,1819.2,1749.05,1465.63,No-show,Late return
9719,85,7505,31,1,4,6,2025-10-10,2025-10-25,2025-10-25,15,2583,0,525.15,0.0,525.15,174.22,170.17,No-show,Early return
9720,107,1526,60,4,9,10,2023-12-19,2023-12-22,2023-12-20,3,304,0,529.86,0.0,529.86,1075.32,977.79,Completed,Car dirty
9721,75,4821,2,4,12,12,2023-10-27,2023-11-05,2023-11-03,9,885,0,1589.58,0.0,1589.58,1230.69,867.28,Active,Minor scratch
9722,79,1363,50,5,11,1,2025-07-05,2025-07-28,2025-07-28,23,1624,0,6973.6,0.0,6973.6,1615.36,1468.99,Active,No issues
9723,74,5273,80,3,2,1,2025-04-17,2025-05-15,2025-05-16,28,2876,0,3122.84,0.0,3122.84,632.73,577.45,Active,Early return
9724,87,6928,14,5,15,9,2023-10-28,2023-11-11,2023-11-11,14,2987,0,4244.8,0.0,4244.8,1378.43,1215.47,No-show,No issues
9725,30,4884,55,4,5,2,2023-04-12,2023-04-24,2023-04-26,12,3099,0,2119.44,0.0,2119.44,919.13,829.47,Cancelled,No issues
9726,11,2493,76,4,2,15,2025-01-07,2025-01-29,2025-01-27,22,5119,0,3885.64,0.0,3885.64,1045.07,940.41,No-show,Car dirty
9727,48,7658,39,2,2,3,2023-11-18,2023-12-13,2023-12-16,25,1125,0,2164.0,0.0,2164.0,325.0,315.84,Completed,Late return
9728,54,1252,5,2,5,14,2024-02-12,2024-03-13,2024-03-16,30,5761,0,2596.8,0.0,2596.8,318.16,296.35,Active,Car dirty
9729,112,5028,79,5,13,12,2023-03-04,2023-03-19,2023-03-22,15,2031,0,4548.0,0.0,4548.0,1513.43,1448.56,No-show,Late return
9730,41,6082,20,2,5,12,2023-09-07,2023-10-07,2023-10-08,30,516,0,2596.8,0.0,-2596.8,367.19,216.9,Cancelled,Minor scratch
9731,76,1482,40,1,3,12,2023-09-12,2023-10-08,2023-10-11,26,4663,0,910.26,0.0,910.26,211.2,182.75,Completed,
9732,1,5278,4,2,8,2,2025-08-20,2025-09-10,2025-09-08,21,764,0,1817.76,0.0,1817.76,436.7,401.59,Completed,Early return
9733,94,4123,27,1,7,8,2023-06-19,2023-07-11,2023-07-11,22,2208,0,770.22,0.0,770.22,201.33,198.44,No-show,Car dirty
9734,89,7351,61,2,5,12,2024-08-21,2024-09-19,2024-09-22,29,1601,0,2510.24,0.0,2510.24,345.45,342.39,No-show,Minor scratch
9735,87,3674,21,4,11,1,2024-10-18,2024-11-16,2024-11-15,29,5648,0,5121.98,0.0,5121.98,1209.61,1160.16,No-show,No issues
9736,82,6048,28,4,6,3,2024-11-21,2024-11-27,2024-11-27,6,1094,0,1059.72,0.0,1059.72,1063.2,942.67,Cancelled,No issues
9737,39,635,33,2,6,14,2025-04-11,2025-05-01,2025-05-03,20,3830,0,1731.2,0.0,1731.2,394.63,241.11,Completed,Early return
9738,99,3739,59,2,9,11,2024-11-17,2024-11-28,2024-11-27,11,1422,0,952.16,0.0,952.16,401.68,398.78,Cancelled,Late return
9739,94,849,48,3,9,7,2024-05-15,2024-05-22,2024-05-22,7,157,0,780.71,0.0,780.71,682.71,588.47,Active,Late return
9740,59,4751,41,5,5,13,2023-08-05,2023-08-14,2023-08-12,9,1317,0,2728.8,0.0,2728.8,1404.12,1227.39,No-show,Late return
9741,5,4800,74,1,5,10,2024-08-08,2024-08-12,2024-08-12,4,521,0,140.04,0.0,140.04,164.71,105.55,Active,No issues
9742,85,6733,6,2,11,1,2023-12-11,2023-12-23,2023-12-22,12,2812,0,1038.72,0.0,1038.72,446.54,360.63,Cancelled,Car dirty
9743,80,5046,9,4,6,2,2023-02-18,2023-02-21,2023-02-24,3,792,0,529.86,0.0,529.86,1017.65,909.95,No-show,
9744,24,1942,79,4,9,14,2024-12-19,2025-01-15,2025-01-16,27,7287,0,4768.74,0.0,4768.74,1210.58,1043.63,Completed,Early return
9745,115,7378,54,4,15,9,2024-12-28,2025-01-03,2025-01-05,6,717,0,1059.72,0.0,1059.72,898.14,812.53,No-show,Late return
9746,23,4195,4,4,8,8,2023-03-03,2023-03-11,2023-03-14,8,684,0,1412.96,0.0,1412.96,1090.35,1052.91,Active,Car dirty
9747,34,2435,9,4,5,1,2025-11-02,2025-11-08,2025-11-08,6,1373,0,1059.72,0.0,1059.72,1043.86,847.06,Active,Early return
9748,58,515,14,5,6,10,2023-04-16,2023-05-12,2023-05-12,26,6066,0,7883.2,0.0,7883.2,1631.7,1461.79,Active,Minor scratch
9749,47,6823,66,4,10,2,2025-03-13,2025-03-16,2025-03-19,3,298,0,529.86,0.0,529.86,1237.81,1099.59,No-show,No issues
9750,36,4507,6,1,3,4,2024-07-28,2024-08-11,2024-08-12,14,1427,0,490.14,0.0,490.14,169.94,163.41,Completed,Car dirty
9751,113,2003,44,5,15,15,2025-06-02,2025-06-04,2025-06-02,2,236,0,606.4,0.0,606.4,1866.14,1751.22,Cancelled,
9752,92,5411,44,1,11,1,2023-03-20,2023-04-13,2023-04-14,24,5399,599,840.24,419.3,1259.54,173.69,141.66,Completed,Car dirty
9753,85,7888,8,4,7,8,2023-06-17,2023-06-21,2023-06-21,4,303,0,706.48,0.0,706.48,1042.41,1005.03,No-show,Minor scratch
9754,3,3341,16,1,8,15,2024-02-26,2024-03-08,2024-03-06,11,2327,127,385.11,88.9,474.01,162.45,143.58,No-show,Minor scratch
9755,41,5342,80,2,12,6,2025-01-19,2025-02-08,2025-02-09,20,3060,0,1731.2,0.0,1731.2,396.31,379.52,Cancelled,Early return
9756,103,926,17,5,10,8,2023-04-04,2023-05-02,2023-05-05,28,6819,0,8489.6,0.0,8489.6,1519.37,823.83,Completed,No issues
9757,40,110,24,1,13,4,2024-06-02,2024-06-19,2024-06-19,17,1731,0,595.17,0.0,595.17,193.44,180.5,No-show,Car dirty
9758,70,7086,66,2,5,14,2024-06-07,2024-06-14,2024-06-16,7,1328,0,605.92,0.0,605.92,423.94,356.71,No-show,No issues
9759,99,414,27,1,15,9,2025-11-24,2025-11-26,2025-11-29,2,497,97,70.02,67.9,137.92,182.43,132.24,No-show,Minor scratch
9760,90,6127,31,5,3,6,2024-04-15,2024-04-28,2024-04-29,13,926,0,3941.6,0.0,3941.6,1951.57,1087.62,Cancelled,Early return
9761,73,1511,33,4,14,13,2023-03-27,2023-03-28,2023-03-27,1,51,0,176.62,0.0,176.62,894.4,844.76,Completed,Early return
9762,18,4869,2,5,14,12,2024-04-26,2024-05-25,2024-05-28,29,6213,0,8792.8,0.0,8792.8,1945.02,1848.14,Active,Late return
9763,79,7318,21,2,9,10,2024-09-22,2024-10-21,2024-10-20,29,5880,0,2510.24,0.0,2510.24,429.29,427.11,Active,No issues
9764,28,4261,26,5,8,2,2023-09-27,2023-09-28,2023-09-29,1,97,0,303.2,0.0,303.2,1659.62,1657.02,Active,Minor scratch
9765,54,5960,72,1,15,9,2023-07-22,2023-07-23,2023-07-26,1,169,0,35.01,0.0,35.01,197.04,163.12,Cancelled,Minor scratch
9766,68,5908,79,4,9,4,2025-05-23,2025-06-21,2025-06-24,29,4579,0,5121.98,0.0,5121.98,1228.27,1086.73,Active,Late return
9767,20,5467,47,4,8,7,2023-10-19,2023-10-26,2023-10-27,7,1747,0,1236.34,0.0,1236.34,1271.76,1050.47,No-show,
9768,118,5707,31,1,5,15,2024-05-08,2024-05-12,2024-05-12,4,582,0,140.04,0.0,140.04,187.47,150.79,Active,
9769,113,285,42,3,14,1,2025-03-17,2025-04-08,2025-04-11,22,1443,0,2453.66,0.0,2453.66,677.75,646.63,Completed,Minor scratch
9770,117,997,18,4,3,4,2023-06-23,2023-07-18,2023-07-19,25,2215,0,4415.5,0.0,4415.5,925.58,880.92,Cancelled,Late return
9771,14,4529,77,4,6,5,2023-11-24,2023-12-16,2023-12-16,22,1156,0,3885.64,0.0,3885.64,901.84,802.87,Active,Late return
9772,101,5244,22,1,8,11,2024-09-04,2024-09-09,2024-09-09,5,715,0,175.05,0.0,175.05,194.48,189.14,Cancelled,Early return
9773,106,198,26,5,12,15,2023-12-21,2024-01-04,2024-01-05,14,1851,0,4244.8,0.0,4244.8,1918.64,1832.72,No-show,Early return
9774,5,3582,67,4,5,11,2023-02-13,2023-02-26,2023-03-01,13,1964,0,2296.06,0.0,2296.06,956.4,497.47,Cancelled,No issues
9775,118,5150,32,2,7,14,2024-05-11,2024-05-17,2024-05-16,6,84,0,519.36,0.0,519.36,460.94,390.33,Completed,Late return
9776,26,738,73,3,5,8,2025-08-02,2025-08-25,2025-08-25,23,753,0,2565.19,0.0,2565.19,522.74,512.34,Cancelled,Late return
9777,16,4838,60,1,9,9,2024-10-12,2024-11-07,2024-11-08,26,3899,0,910.26,0.0,910.26,180.9,153.97,Active,Car dirty
9778,22,2062,65,1,14,10,2025-09-17,2025-09-26,2025-09-24,9,779,0,315.09,0.0,315.09,210.54,175.74,Completed,Early return
9779,83,214,3,4,6,12,2025-11-22,2025-12-11,2025-12-09,19,3383,0,3355.78,0.0,3355.78,1145.53,999.23,No-show,Minor scratch
9780,29,7946,61,2,14,1,2023-06-15,2023-07-02,2023-06-30,17,4851,0,1471.52,0.0,1471.52,393.08,241.38,Completed,No issues
9781,35,5427,63,2,6,3,2024-03-26,2024-04-24,2024-04-23,29,483,0,2510.24,0.0,2510.24,443.57,381.19,Cancelled,
9782,2,7401,14,3,10,5,2025-01-02,2025-01-27,2025-01-29,25,819,0,2788.25,0.0,2788.25,603.8,525.98,Completed,Late return
9783,103,3021,38,3,5,7,2024-02-17,2024-02-22,2024-02-22,5,703,0,557.65,0.0,557.65,562.07,459.76,Cancelled,Late return
9784,89,6584,33,1,9,2,2024-02-21,2024-03-10,2024-03-10,18,2891,0,630.18,0.0,630.18,199.1,173.95,Active,
9785,39,893,79,4,14,8,2025-02-10,2025-02-17,2025-02-19,7,1076,0,1236.34,0.0,1236.34,1213.68,1154.94,Active,Minor scratch
9786,8,1486,80,1,13,6,2023-12-13,2023-12-28,2023-12-28,15,2214,0,525.15,0.0,525.15,188.73,176.24,Active,Car dirty
9787,53,4874,11,2,15,4,2025-09-28,2025-10-11,2025-10-09,13,3252,0,1125.28,0.0,1125.28,467.78,447.33,Active,Late return
9788,13,7675,19,1,13,9,2023-09-15,2023-10-13,2023-10-15,28,6079,479,980.28,335.3,1315.58,213.31,161.44,Active,Early return
9789,19,2383,65,5,5,6,2023-10-21,2023-11-10,2023-11-12,20,3642,0,6064.0,0.0,6064.0,1463.81,1454.03,No-show,
9790,108,2036,48,5,13,2,2024-08-11,2024-08-13,2024-08-16,2,79,0,606.4,0.0,606.4,1698.15,1609.98,Active,Late return
9791,49,6395,39,3,15,14,2023-11-01,2023-11-20,2023-11-23,19,5079,0,2119.07,0.0,2119.07,564.62,456.11,No-show,Car dirty
9792,86,984,63,1,5,2,2025-08-03,2025-08-11,2025-08-12,8,2040,440,280.08,308.0,588.08,172.39,157.72,Cancelled,Car dirty
9793,85,1173,32,3,11,13,2023-03-20,2023-04-08,2023-04-08,19,3383,0,2119.07,0.0,2119.07,509.25,275.01,Completed,Early return
9794,96,957,46,1,14,2,2025-01-02,2025-01-14,2025-01-17,12,2390,0,420.12,0.0,420.12,180.44,174.43,Completed,Car dirty
9795,107,3562,62,1,12,2,2024-02-28,2024-03-23,2024-03-25,24,3777,0,840.24,0.0,840.24,191.9,168.33,Active,Early return
9796,74,721,78,5,6,2,2025-04-03,2025-04-04,2025-04-06,1,78,0,303.2,0.0,303.2,2053.42,1800.71,Cancelled,No issues
9797,34,4020,64,5,10,4,2023-03-06,2023-03-25,2023-03-27,19,3446,0,5760.8,0.0,5760.8,1498.14,1440.71,Active,Car dirty
9798,12,4607,48,4,15,12,2023-02-03,2023-02-04,2023-02-06,1,287,0,176.62,0.0,176.62,1128.44,1081.77,No-show,Early return
9799,60,7461,57,3,7,5,2023-03-04,2023-03-09,2023-03-10,5,972,0,557.65,0.0,557.65,717.17,675.13,Cancelled,No issues
9800,79,7903,77,4,1,1,2024-09-19,2024-10-05,2024-10-07,16,395,0,2825.92,0.0,2825.92,1131.89,1001.23,Cancelled,Late return
9801,88,5356,42,2,14,1,2023-05-11,2023-06-07,2023-06-10,27,2709,0,2337.12,0.0,2337.12,345.52,313.78,Completed,Car dirty
9802,58,5059,80,4,9,10,2023-10-20,2023-10-23,2023-10-26,3,251,0,529.86,0.0,529.86,927.49,791.36,No-show,Early return
9803,33,5929,71,1,6,9,2025-02-15,2025-03-08,2025-03-06,21,5338,1138,735.21,796.6,1531.81,169.68,163.93,No-show,Minor scratch
9804,77,2833,8,1,11,1,2023-01-19,2023-01-29,2023-02-01,10,1582,0,350.1,0.0,350.1,155.36,140.18,Cancelled,Late return
9805,19,1067,34,1,15,4,2025-07-02,2025-07-28,2025-07-28,26,2271,0,910.26,0.0,910.26,164.15,157.25,Completed,Early return
9806,52,873,50,4,14,6,2023-07-15,2023-07-22,2023-07-21,7,1258,0,1236.34,0.0,1236.34,1095.06,549.77,Completed,Car dirty
9807,16,5235,21,1,2,6,2023-02-19,2023-02-24,2023-02-23,5,856,0,175.05,0.0,175.05,185.67,173.72,Completed,Minor scratch
9808,81,6739,49,1,3,8,2024-12-09,2024-12-13,2024-12-11,4,741,0,140.04,0.0,140.04,178.87,165.45,No-show,Minor scratch
9809,33,681,27,4,1,4,2024-06-08,2024-06-16,2024-06-16,8,826,0,1412.96,0.0,1412.96,1255.62,749.24,No-show,Car dirty
9810,81,1628,48,5,12,4,2024-03-10,2024-03-27,2024-03-25,17,4561,0,5154.4,0.0,5154.4,1939.6,1919.23,No-show,Minor scratch
9811,12,81,62,2,8,6,2024-01-04,2024-01-12,2024-01-11,8,174,0,692.48,0.0,692.48,349.04,337.73,Completed,No issues
9812,118,766,69,2,5,14,2025-09-12,2025-09-22,2025-09-20,10,1981,0,865.6,0.0,865.6,429.55,391.55,No-show,Early return
9813,96,1475,54,3,5,3,2025-05-27,2025-06-20,2025-06-20,24,762,0,2676.72,0.0,2676.72,656.07,567.07,No-show,
9814,91,6711,59,4,14,10,2023-10-17,2023-11-07,2023-11-06,21,5755,0,3709.02,0.0,3709.02,941.57,867.86,Active,No issues
9815,93,5501,55,4,3,11,2025-08-28,2025-08-31,2025-09-02,3,245,0,529.86,0.0,529.86,937.33,862.92,No-show,No issues
9816,80,6411,36,5,2,3,2025-02-04,2025-02-19,2025-02-18,15,2450,0,4548.0,0.0,4548.0,1898.4,1534.33,Active,Late return
9817,64,1613,30,1,11,14,2023-07-28,2023-08-12,2023-08-14,15,3408,408,525.15,285.6,810.75,153.12,84.89,Completed,Car dirty
9818,25,5741,55,4,9,10,2024-09-05,2024-09-19,2024-09-21,14,2199,0,2472.68,0.0,2472.68,1198.75,819.46,Completed,
9819,34,2011,44,2,6,1,2023-07-21,2023-08-12,2023-08-14,22,4438,0,1904.32,0.0,1904.32,362.78,330.01,No-show,Late return
9820,29,6108,64,1,8,7,2023-03-04,2023-03-21,2023-03-19,17,3444,44,595.17,30.8,625.97,182.36,158.13,No-show,Car dirty
9821,7,3232,29,4,13,6,2024-03-24,2024-04-04,2024-04-06,11,917,0,1942.82,0.0,1942.82,1268.9,1135.05,Active,Car dirty
9822,87,1897,29,3,9,15,2024-06-23,2024-06-29,2024-06-27,6,566,0,669.18,0.0,669.18,633.58,509.24,Cancelled,
9823,52,2577,55,5,6,11,2024-02-03,2024-02-13,2024-02-14,10,1541,0,3032.0,0.0,3032.0,1873.22,1571.14,No-show,
9824,7,5441,60,3,11,4,2023-04-18,2023-05-10,2023-05-12,22,1270,0,2453.66,0.0,2453.66,677.13,604.65,No-show,
9825,86,5463,3,3,9,8,2024-05-15,2024-06-13,2024-06-12,29,4152,0,3234.37,0.0,3234.37,655.8,560.03,Cancelled,Late return
9826,19,1265,75,2,9,10,2024-03-13,2024-04-08,2024-04-11,26,1481,0,2250.56,0.0,2250.56,338.91,228.19,Active,No issues
9827,33,7242,55,4,12,1,2025-02-14,2025-02-26,2025-02-28,12,1513,0,2119.44,0.0,2119.44,1278.35,1065.79,Completed,No issues
9828,90,7476,26,4,3,13,2023-04-06,2023-04-25,2023-04-24,19,293,0,3355.78,0.0,3355.78,1238.87,1120.79,No-show,Minor scratch
9829,37,5079,58,4,9,13,2025-02-18,2025-03-15,2025-03-14,25,7151,0,4415.5,0.0,4415.5,1005.03,822.17,Cancelled,Late return
9830,92,5860,68,5,14,3,2025-12-17,2026-01-02,2026-01-05,16,4701,0,4851.2,0.0,4851.2,1465.75,870.74,Completed,
9831,76,6352,50,3,6,7,2025-09-16,2025-09-25,2025-09-23,9,408,0,1003.77,0.0,1003.77,557.11,550.26,Completed,No issues
9832,102,7468,56,1,11,10,2025-08-17,2025-09-10,2025-09-13,24,5224,424,840.24,296.8,1137.04,165.91,153.7,No-show,Late return
9833,42,4159,61,3,12,11,2023-09-18,2023-10-11,2023-10-13,23,6691,0,2565.19,0.0,2565.19,504.39,467.85,Active,No issues
9834,58,3755,30,1,8,5,2024-03-06,2024-03-25,2024-03-23,19,4040,240,665.19,168.0,833.19,195.0,189.9,Completed,Early return
9835,55,2074,18,4,5,10,2023-10-01,2023-10-15,2023-10-13,14,1521,0,2472.68,0.0,2472.68,1101.53,1017.34,No-show,
9836,35,3643,45,4,4,8,2023-07-19,2023-08-12,2023-08-12,24,122,0,4238.88,0.0,4238.88,1171.06,997.75,Cancelled,Minor scratch
9837,3,1823,11,4,4,3,2023-10-10,2023-11-07,2023-11-08,28,6054,0,4945.36,0.0,4945.36,976.95,845.81,Active,
9838,31,457,33,1,9,14,2025-10-02,2025-10-13,2025-10-13,11,3015,815,385.11,570.5,955.61,203.77,169.31,Active,Late return
9839,60,4742,50,1,12,12,2025-12-23,2026-01-22,2026-01-23,30,471,0,1050.3,0.0,1050.3,212.71,186.47,Active,Car dirty
9840,116,3552,17,3,11,8,2025-04-01,2025-04-27,2025-04-29,26,75,0,2899.78,0.0,2899.78,675.66,616.67,Active,Early return
9841,103,5409,37,1,4,3,2025-02-11,2025-03-06,2025-03-09,23,3668,0,805.23,0.0,-805.23,178.75,121.3,Active,Early return
9842,93,79,5,3,9,13,2025-12-05,2025-12-27,2025-12-25,22,1911,0,2453.66,0.0,2453.66,519.82,486.29,Cancelled,Late return
9843,100,5953,71,5,10,7,2023-06-01,2023-06-02,2023-05-31,1,233,0,303.2,0.0,303.2,1382.07,1323.57,Active,Early return
9844,19,494,80,4,11,4,2024-09-27,2024-10-15,2024-10-15,18,2189,0,3179.16,0.0,3179.16,1195.44,681.37,Completed,No issues
9845,82,763,3,1,14,12,2024-09-20,2024-10-12,2024-10-15,22,96,0,770.22,0.0,770.22,190.66,157.14,Completed,Late return
9846,45,6280,70,2,7,8,2025-05-10,2025-05-21,2025-05-20,11,2364,0,952.16,0.0,952.16,390.49,273.53,Active,Minor scratch
9847,48,46,12,4,14,5,2024-02-21,2024-03-12,2024-03-11,20,5307,0,3532.4,0.0,3532.4,1208.85,1161.3,Completed,Late return
9848,88,7743,52,4,2,12,2023-11-11,2023-11-30,2023-12-01,19,4791,0,3355.78,0.0,3355.78,1304.06,1175.01,Completed,Minor scratch
9849,4,1108,27,5,12,2,2023-01-13,2023-02-02,2023-02-01,20,4154,0,6064.0,0.0,6064.0,1864.6,1772.67,Cancelled,Minor scratch
9850,66,3462,78,3,13,8,2024-06-24,2024-07-16,2024-07-18,22,2671,0,2453.66,0.0,2453.66,521.89,495.41,Cancelled,
9851,13,4750,46,5,3,10,2023-04-09,2023-04-23,2023-04-25,14,1424,0,4244.8,0.0,4244.8,1761.24,1427.31,Completed,Car dirty
9852,56,1945,9,4,4,15,2025-01-17,2025-01-31,2025-02-02,14,3246,0,2472.68,0.0,2472.68,1264.95,1213.14,Active,Minor scratch
9853,11,1796,72,5,13,12,2024-03-24,2024-04-15,2024-04-17,22,530,0,6670.4,0.0,6670.4,1737.71,1651.05,Active,Car dirty
9854,6,732,75,5,13,14,2023-07-27,2023-08-05,2023-08-03,9,2234,0,2728.8,0.0,2728.8,1965.44,1574.76,Active,
9855,72,1884,20,4,4,15,2024-12-03,2024-12-08,2024-12-11,5,69,0,883.1,0.0,883.1,1099.99,916.69,No-show,Minor scratch
